customer_id,age,annual_income,loan_amount,interest_rate,credit_score,dti_ratio,utilization_rate,employment_length_years,grade,purpose,home_ownership,region,loan_status,default_flag
C101076,23,161052,11740,10.43,632,21.9,59.5,9,C,debt_consolidation,MORTGAGE,West,Current,0
C101077,60,59402,2530,10.74,591,12.3,93.6,13,C,debt_consolidation,OWN,Ontario,Charged Off,1
C101078,52,43830,21953,12.73,692,27.2,70.5,8,D,small_business,MORTGAGE,Ontario,Current,0
C101079,31,55371,9515,6.99,737,7.4,50.4,6,B,debt_consolidation,RENT,Ontario,Current,0
C101080,46,62410,18928,9.08,728,17.4,61.1,1,B,debt_consolidation,OWN,Ontario,Current,0
C101081,62,55937,20597,16.31,636,30.6,37.7,13,F,major_purchase,OWN,West,Current,0
C101082,51,59035,22216,15.48,596,7.4,52.0,6,F,credit_card,MORTGAGE,West,Current,0
C101083,64,31271,9572,14.28,679,35.1,66.8,12,E,debt_consolidation,RENT,Ontario,Current,0
C101084,26,38825,17544,18.41,589,21.0,84.0,10,G,home_improvement,MORTGAGE,Atlantic,Charged Off,1
C101085,24,55983,29692,13.3,631,20.5,39.9,0,D,credit_card,MORTGAGE,Atlantic,Current,0
C101086,52,55583,30000,12.74,619,25.0,46.0,10,E,major_purchase,RENT,Atlantic,Charged Off,1
C101087,48,46407,24911,15.59,747,26.1,83.3,7,E,home_improvement,OWN,Ontario,Current,0
C101088,53,55290,20362,10.03,585,19.9,59.3,3,C,debt_consolidation,MORTGAGE,Atlantic,Current,0
C101089,67,61541,10964,9.39,707,25.0,80.2,4,C,debt_consolidation,OWN,Prairies,Current,0
C101090,26,89343,23030,7.36,610,20.1,59.2,10,B,debt_consolidation,MORTGAGE,Ontario,Current,0
C101091,64,57260,16894,10.8,652,31.8,56.4,1,D,home_improvement,RENT,Atlantic,Current,0
C101092,23,71653,21924,5.91,678,20.2,44.3,9,B,credit_card,OWN,Ontario,Current,0
C101093,45,46924,13570,8.81,587,30.3,74.4,13,B,small_business,MORTGAGE,Prairies,Current,0
C101094,60,77454,16789,12.38,701,24.3,72.4,1,C,credit_card,MORTGAGE,Prairies,Current,0
C101095,52,70904,19149,8.06,659,5.4,32.8,0,C,debt_consolidation,RENT,Prairies,Current,0
C101096,31,88399,19724,6.86,587,34.8,51.1,0,B,debt_consolidation,RENT,Prairies,Current,0
C101097,49,82542,21456,14.9,682,17.0,66.0,11,E,debt_consolidation,MORTGAGE,Ontario,Current,0
C101098,63,78036,13946,13.95,715,31.5,44.4,13,E,credit_card,RENT,Ontario,Charged Off,1
C101099,30,57280,8597,7.0,806,15.2,30.3,15,A,credit_card,OWN,West,Current,0
C101100,65,66851,29373,5.88,744,22.4,62.5,0,A,medical,OWN,Ontario,Current,0
C101101,51,96624,35425,7.3,705,11.7,67.4,7,B,debt_consolidation,MORTGAGE,Prairies,Charged Off,1
C101102,25,44648,21132,13.73,709,25.4,39.2,0,E,home_improvement,RENT,Ontario,Current,0
C101103,36,45126,8732,11.14,729,19.2,49.4,5,E,debt_consolidation,MORTGAGE,Prairies,Current,0
C101104,61,64968,12588,5.0,786,26.1,19.1,4,A,home_improvement,RENT,Ontario,Current,0
C101105,36,72177,21564,15.14,584,24.1,41.5,9,E,debt_consolidation,MORTGAGE,Ontario,Charged Off,1
C101106,65,41322,27388,7.43,735,21.6,47.3,14,A,home_improvement,MORTGAGE,Ontario,Current,0
C101107,40,57893,9510,9.69,726,1.4,46.4,12,B,debt_consolidation,OWN,Ontario,Current,0
C101108,37,57394,17130,18.53,492,23.4,47.9,1,G,debt_consolidation,RENT,Prairies,Charged Off,1
C101109,61,25000,19372,5.29,728,19.4,32.8,3,B,credit_card,RENT,Ontario,Current,0
C101110,57,54240,24052,5.24,849,16.6,16.4,4,A,credit_card,OTHER,West,Current,0
C101111,32,55782,15595,11.59,715,24.7,54.9,4,C,credit_card,MORTGAGE,Ontario,Late (31-120 days),1
C101112,57,55707,7053,13.95,739,16.9,9.3,5,D,debt_consolidation,OWN,Ontario,Current,0
C101113,32,113228,22348,17.64,624,22.8,36.1,9,F,medical,OWN,Ontario,Current,0
C101114,63,34644,25874,17.72,588,32.3,23.8,11,G,debt_consolidation,MORTGAGE,Atlantic,Current,0
C101115,21,41312,17422,5.0,745,1.0,51.8,15,A,credit_card,MORTGAGE,Prairies,Current,0
C101116,52,25000,20837,5.95,679,19.1,17.3,11,A,major_purchase,MORTGAGE,Ontario,Current,0
C101117,28,48223,14679,14.02,583,18.7,58.3,4,E,home_improvement,OWN,Prairies,Current,0
C101118,52,50109,12080,9.88,772,10.1,71.5,2,B,debt_consolidation,OWN,Ontario,Current,0
C101119,66,47596,25185,16.27,689,24.9,79.0,6,F,credit_card,RENT,Ontario,Late (31-120 days),1
C101120,52,98563,20712,12.02,603,28.1,23.6,12,D,debt_consolidation,MORTGAGE,Ontario,Current,0
C101121,41,88193,21433,6.09,777,22.3,47.0,15,A,credit_card,RENT,Atlantic,Current,0
C101122,59,62009,28515,14.48,631,20.1,35.9,6,E,credit_card,MORTGAGE,Ontario,Current,0
C101123,30,50677,10616,6.75,743,21.1,22.9,2,A,small_business,MORTGAGE,Prairies,Current,0
C101124,46,95015,14136,9.13,705,24.1,45.5,0,C,major_purchase,OWN,Atlantic,Current,0
C101125,66,59344,19106,8.73,735,17.4,67.2,1,C,debt_consolidation,RENT,Atlantic,Current,0
C101126,37,41431,14050,11.64,685,13.1,60.0,10,C,debt_consolidation,RENT,Prairies,Current,0
C101127,22,27658,23482,10.03,736,15.1,32.1,9,D,credit_card,RENT,West,Current,0
C101128,41,49090,16688,13.97,675,25.4,62.8,10,D,credit_card,RENT,Prairies,Current,0
C101129,43,84086,11052,15.71,626,23.7,13.8,0,G,credit_card,RENT,Ontario,Current,0
C101130,59,166782,18460,17.3,546,16.7,47.3,6,G,home_improvement,OWN,Atlantic,Charged Off,1
C101131,58,61557,19192,11.17,799,6.2,24.9,2,C,credit_card,RENT,Ontario,Current,0
C101132,36,42429,24543,6.0,750,20.8,45.2,5,A,medical,RENT,Prairies,Current,0
C101133,57,35128,20752,10.42,697,15.7,44.6,9,D,credit_card,MORTGAGE,West,Current,0
C101134,27,76755,21228,18.51,504,26.3,61.8,4,G,debt_consolidation,RENT,Ontario,Charged Off,1
C101135,29,27063,20242,8.08,657,25.2,48.4,10,B,debt_consolidation,RENT,Prairies,Current,0
C101136,49,76700,16682,9.74,748,8.8,44.4,4,C,home_improvement,OWN,West,Current,0
C101137,54,86506,12986,9.25,696,17.7,58.1,8,C,debt_consolidation,RENT,West,Current,0
C101138,58,72862,20022,5.96,619,13.8,57.4,7,A,debt_consolidation,RENT,West,Current,0
C101139,50,54239,15668,11.3,715,22.2,41.6,6,D,debt_consolidation,MORTGAGE,West,Current,0
C101140,27,77205,29829,10.92,672,25.2,57.6,2,B,small_business,RENT,Ontario,Charged Off,1
C101141,52,64662,27395,13.71,714,11.7,61.7,9,E,medical,RENT,Prairies,Current,0
C101142,41,42186,22430,13.55,631,25.0,43.7,15,E,credit_card,RENT,Prairies,Current,0
C101143,33,137680,20649,13.35,647,28.2,51.3,10,E,debt_consolidation,RENT,Ontario,Charged Off,1
C101144,36,51110,17384,12.13,745,16.7,65.2,11,C,credit_card,OWN,Atlantic,Charged Off,1
C101145,59,84888,9172,6.03,653,15.5,32.1,12,B,credit_card,RENT,Ontario,Current,0
C101146,29,25000,16487,12.43,603,22.4,88.6,0,D,vacation,RENT,Ontario,Current,0
C101147,47,106342,18710,13.71,625,23.4,30.1,12,E,credit_card,RENT,Ontario,Late (31-120 days),1
C101148,24,115953,19606,8.29,725,22.1,39.7,3,C,home_improvement,OWN,Ontario,Current,0
C101149,55,60683,21287,15.02,541,26.4,44.1,10,F,medical,RENT,Ontario,Late (31-120 days),1
C101150,28,76991,24449,6.38,632,8.1,93.0,15,A,home_improvement,OWN,Ontario,Current,0
C101151,65,76982,13155,14.96,659,29.4,42.4,14,F,debt_consolidation,RENT,Ontario,Current,0
C101152,62,44835,13218,6.31,691,23.2,39.7,6,A,home_improvement,OWN,Ontario,Current,0
C101153,61,76589,28156,8.07,702,16.3,41.2,13,A,credit_card,RENT,Prairies,Current,0
C101154,37,41611,23397,10.2,578,7.5,59.9,9,C,credit_card,RENT,Prairies,Current,0
C101155,57,45527,15265,5.0,687,14.2,43.2,2,A,vacation,MORTGAGE,Prairies,Current,0
C101156,27,99422,17250,5.0,724,16.4,43.6,3,A,debt_consolidation,RENT,Prairies,Current,0
C101157,34,92837,17281,5.66,775,7.0,1.0,15,A,credit_card,MORTGAGE,Ontario,Current,0
C101158,27,43570,18221,9.58,638,15.5,54.2,14,C,debt_consolidation,MORTGAGE,Ontario,Current,0
C101159,23,43040,21309,14.18,727,11.1,46.1,14,E,debt_consolidation,MORTGAGE,West,Current,0
C101160,38,44778,35745,6.37,686,19.3,67.9,6,A,home_improvement,RENT,Prairies,Current,0
C101161,48,83257,19328,14.08,620,20.7,78.2,5,D,small_business,MORTGAGE,Prairies,Current,0
C101162,61,38178,22638,14.0,721,9.5,42.9,12,E,home_improvement,RENT,Ontario,Current,0
C101163,22,70300,6195,5.0,736,17.5,59.7,0,A,debt_consolidation,OTHER,Prairies,Current,0
C101164,40,83791,14606,7.38,694,14.6,28.7,14,A,debt_consolidation,MORTGAGE,West,Current,0
C101165,54,57543,26602,15.52,627,24.6,67.9,9,E,credit_card,MORTGAGE,West,Current,0
C101166,30,94328,20816,14.28,710,18.3,36.9,10,E,credit_card,OWN,Ontario,Current,0
C101167,55,52212,2000,9.7,761,12.4,21.6,7,C,small_business,MORTGAGE,West,Current,0
C101168,47,54381,22718,14.75,591,15.6,53.7,15,E,home_improvement,MORTGAGE,Ontario,Current,0
C101169,47,38570,31427,5.75,722,11.2,71.4,11,A,major_purchase,RENT,Ontario,Current,0
C101170,26,94630,4029,5.53,707,16.6,50.7,0,B,small_business,MORTGAGE,Atlantic,Current,0
C101171,28,42407,28636,12.68,604,20.5,82.9,8,D,credit_card,RENT,Ontario,Charged Off,1
C101172,62,70080,2000,9.07,699,15.2,34.6,13,B,home_improvement,RENT,West,Current,0
C101173,62,57983,24566,13.73,658,16.5,70.4,1,D,small_business,MORTGAGE,Prairies,Late (31-120 days),1
C101174,42,37281,17939,9.12,743,15.5,32.7,11,C,medical,RENT,Ontario,Current,0
C101175,49,45520,2000,12.27,724,37.1,50.1,3,D,credit_card,MORTGAGE,Prairies,Current,0
C101176,46,111557,21123,10.3,662,12.6,55.1,8,C,home_improvement,RENT,Atlantic,Current,0
C101177,45,65562,26056,8.1,690,12.6,60.7,14,B,credit_card,RENT,Ontario,Current,0
C101178,54,38021,20547,8.14,739,39.6,49.3,7,B,small_business,OWN,West,Current,0
C101179,47,68693,22094,8.04,670,19.4,37.2,0,B,medical,RENT,West,Current,0
C101180,26,56064,15118,12.25,690,9.8,64.7,0,D,medical,MORTGAGE,Atlantic,Current,0
C101181,24,220000,4970,6.89,719,20.9,77.6,11,A,debt_consolidation,MORTGAGE,Atlantic,Current,0
C101182,60,68071,22843,7.46,671,8.6,39.9,14,A,debt_consolidation,OWN,Atlantic,Current,0
C101183,55,50449,30248,5.09,671,21.4,17.4,4,A,small_business,RENT,Prairies,Current,0
C101184,30,113438,25907,5.79,804,13.5,48.3,14,A,home_improvement,MORTGAGE,Ontario,Current,0
C101185,23,26148,4085,13.49,627,17.9,48.1,7,E,medical,MORTGAGE,West,Current,0
C101186,31,62470,7396,7.32,792,27.8,38.0,0,B,debt_consolidation,RENT,Prairies,Current,0
C101187,48,146898,12078,16.06,564,28.0,69.3,8,G,major_purchase,RENT,Ontario,Current,0
C101188,48,56824,6849,6.03,740,21.8,36.5,15,A,home_improvement,RENT,Atlantic,Current,0
C101189,28,27447,18309,12.58,790,22.5,35.7,4,D,debt_consolidation,MORTGAGE,Prairies,Current,0
C101190,29,50103,20754,9.81,622,14.9,52.7,15,C,debt_consolidation,RENT,Ontario,Current,0
C101191,30,115212,7988,7.99,598,20.8,83.0,10,B,home_improvement,RENT,West,Current,0
C101192,41,70915,23440,16.5,685,31.0,49.8,6,F,debt_consolidation,MORTGAGE,Prairies,Current,0
C101193,31,41049,22208,19.69,547,24.9,38.5,11,G,small_business,MORTGAGE,West,Current,0
C101194,42,43987,14163,15.5,613,35.1,33.7,6,F,credit_card,RENT,Atlantic,Current,0
C101195,21,46543,16792,6.59,670,22.5,53.0,1,B,credit_card,RENT,West,Late (31-120 days),1
C101196,64,70442,4351,7.89,717,18.0,26.3,13,B,debt_consolidation,RENT,Ontario,Current,0
C101197,62,109337,15674,14.26,606,21.3,27.7,5,D,vacation,MORTGAGE,Prairies,Current,0
C101198,36,96143,18052,6.61,692,17.5,60.1,9,B,small_business,OWN,Ontario,Current,0
C101199,58,73512,19181,12.78,683,10.7,61.7,11,D,small_business,MORTGAGE,Prairies,Charged Off,1
C101200,46,32885,20652,11.39,625,17.4,47.6,1,C,small_business,MORTGAGE,Prairies,Current,0
C101201,22,32940,19710,7.16,641,19.5,58.2,11,C,credit_card,RENT,Ontario,Current,0
C101202,34,76112,16150,14.49,617,18.1,58.3,5,E,medical,OWN,Ontario,Current,0
C101203,23,32681,20003,12.72,579,21.9,68.9,8,D,credit_card,RENT,Atlantic,Current,0
C101204,54,54095,25014,5.68,701,15.1,58.8,7,A,credit_card,RENT,Prairies,Current,0
C101205,57,68656,17332,5.22,731,20.4,1.0,12,A,debt_consolidation,RENT,Ontario,Current,0
C101206,50,35885,20223,11.29,636,24.1,49.0,3,D,debt_consolidation,RENT,Atlantic,Current,0
C101207,21,37763,16697,9.61,665,19.2,60.2,1,C,small_business,MORTGAGE,Prairies,Current,0
C101208,32,57391,13473,7.64,701,6.9,40.5,6,B,debt_consolidation,RENT,Atlantic,Current,0
C101209,43,75105,21660,9.41,644,30.5,53.3,1,C,small_business,RENT,Atlantic,Current,0
C101210,27,96537,14113,11.59,696,18.5,61.8,3,D,medical,RENT,Ontario,Current,0
C101211,26,78682,20703,15.43,715,20.4,48.2,10,E,credit_card,OWN,Ontario,Current,0
C101212,35,61892,18198,8.54,654,15.6,79.0,13,C,debt_consolidation,MORTGAGE,Ontario,Current,0
C101213,48,42797,15872,5.9,729,13.1,65.9,11,B,home_improvement,OWN,Ontario,Current,0
C101214,25,36978,15703,9.45,689,27.3,46.8,5,B,debt_consolidation,OWN,Ontario,Current,0
C101215,67,47577,14443,9.77,700,27.7,44.4,13,C,small_business,OWN,Atlantic,Current,0
C101216,42,72004,6479,7.53,788,19.6,1.0,6,B,credit_card,MORTGAGE,Prairies,Current,0
C101217,29,69667,20680,9.87,708,17.2,41.5,2,C,credit_card,RENT,Ontario,Current,0
C101218,21,25000,19621,12.25,560,23.8,35.3,12,D,credit_card,RENT,Ontario,Current,0
C101219,65,42043,23948,5.37,749,15.5,47.9,8,A,credit_card,RENT,West,Current,0
C101220,48,102953,14280,6.61,792,13.7,43.1,5,A,debt_consolidation,MORTGAGE,Ontario,Current,0
C101221,61,62047,31268,6.85,690,18.9,61.4,10,B,debt_consolidation,RENT,Ontario,Current,0
C101222,57,31645,15342,15.64,669,19.4,75.7,11,F,credit_card,RENT,Ontario,Current,0
C101223,67,172840,11874,9.34,620,21.3,54.2,3,D,major_purchase,MORTGAGE,Ontario,Current,0
C101224,62,59099,11044,7.41,642,16.4,93.9,1,A,debt_consolidation,RENT,Prairies,Current,0
C101225,57,71179,5863,15.79,622,26.7,58.7,8,F,debt_consolidation,RENT,Atlantic,Current,0
C101226,61,71667,28728,10.8,583,13.7,34.2,0,C,debt_consolidation,RENT,Ontario,Current,0
C101227,61,50746,27597,10.57,667,23.0,40.6,10,C,credit_card,MORTGAGE,Ontario,Current,0
C101228,32,43157,22205,16.66,685,16.2,42.5,7,F,debt_consolidation,RENT,Prairies,Late (31-120 days),1
C101229,48,155555,11727,5.99,619,11.0,65.4,3,A,small_business,RENT,Prairies,Current,0
C101230,67,94037,30679,8.47,632,12.8,36.6,9,B,debt_consolidation,RENT,Atlantic,Current,0
C101231,61,86671,15538,8.85,623,10.5,49.1,6,C,home_improvement,MORTGAGE,West,Current,0
C101232,25,77601,16117,6.59,699,23.6,45.2,6,B,debt_consolidation,RENT,Prairies,Current,0
C101233,26,38120,28061,11.88,638,12.7,45.1,3,D,credit_card,RENT,Ontario,Current,0
C101234,30,106392,22612,7.18,779,11.6,56.0,10,B,debt_consolidation,OWN,Ontario,Current,0
C101235,55,40970,33408,7.71,776,23.8,53.2,14,A,small_business,OWN,Atlantic,Current,0
C101236,39,68015,19741,8.45,729,12.5,66.6,9,B,medical,RENT,Ontario,Current,0
C101237,50,28632,15221,9.14,688,16.7,43.0,3,C,debt_consolidation,RENT,Atlantic,Current,0
C101238,27,25000,13717,5.67,746,7.9,65.8,13,A,medical,RENT,Ontario,Current,0
C101239,23,69095,5071,6.16,677,20.8,25.4,1,A,debt_consolidation,MORTGAGE,Ontario,Current,0
C101240,57,41602,16050,13.92,683,26.9,24.4,4,E,credit_card,RENT,Ontario,Current,0
C101241,34,25000,26012,8.33,641,21.7,31.1,0,B,home_improvement,OWN,Ontario,Current,0
C101242,23,76365,22192,8.08,748,20.3,44.2,13,B,debt_consolidation,MORTGAGE,West,Current,0
C101243,31,155443,18142,5.0,789,15.5,62.2,0,A,credit_card,MORTGAGE,Prairies,Current,0
C101244,36,111893,11035,5.42,714,12.8,36.0,8,B,debt_consolidation,RENT,Ontario,Current,0
C101245,40,53327,19588,7.55,692,10.8,40.1,3,B,home_improvement,OWN,Ontario,Current,0
C101246,63,60113,25090,12.67,680,28.5,45.8,3,D,credit_card,MORTGAGE,Ontario,Current,0
C101247,30,89274,21015,7.57,545,21.9,71.2,9,B,major_purchase,MORTGAGE,Ontario,Charged Off,1
C101248,49,99206,19167,17.48,631,17.6,45.2,12,F,debt_consolidation,RENT,Ontario,Current,0
C101249,33,51298,12421,15.94,608,22.8,46.1,0,F,medical,MORTGAGE,Prairies,Late (31-120 days),1
C101250,44,60802,24070,7.63,721,12.9,22.0,2,A,debt_consolidation,MORTGAGE,Ontario,Current,0
C101251,34,68547,2000,7.38,763,7.1,32.5,4,A,home_improvement,OWN,Ontario,Current,0
C101252,37,76822,20680,7.26,720,16.2,67.5,15,A,debt_consolidation,MORTGAGE,West,Current,0
C101253,49,56394,35992,10.56,595,16.6,58.4,0,D,debt_consolidation,MORTGAGE,Ontario,Current,0
C101254,48,56725,7441,6.02,716,8.3,33.3,2,A,debt_consolidation,RENT,Ontario,Current,0
C101255,27,111405,16310,15.47,640,10.6,75.3,6,E,home_improvement,MORTGAGE,Ontario,Current,0
C101256,28,103186,17945,12.33,664,8.6,40.5,5,D,debt_consolidation,OWN,Ontario,Current,0
C101257,32,74223,14762,14.67,645,18.4,78.1,0,E,credit_card,MORTGAGE,West,Current,0
C101258,63,129780,25255,8.33,737,17.4,70.2,8,C,vacation,RENT,Ontario,Current,0
C101259,35,50317,21307,20.3,532,17.9,63.0,9,G,debt_consolidation,RENT,Ontario,Charged Off,1
C101260,48,124286,19066,5.05,734,19.6,18.2,2,A,debt_consolidation,MORTGAGE,Ontario,Current,0
C101261,42,76430,23581,7.61,751,17.5,85.0,11,C,debt_consolidation,OWN,Prairies,Current,0
C101262,37,220000,18117,7.58,607,20.5,62.7,0,B,debt_consolidation,RENT,Atlantic,Current,0
C101263,22,35010,40259,13.06,624,21.2,48.5,11,F,credit_card,RENT,West,Current,0
C101264,41,43905,19059,8.7,648,12.5,69.5,4,C,small_business,OWN,Prairies,Current,0
C101265,67,72291,19367,17.07,616,21.8,67.6,3,E,debt_consolidation,MORTGAGE,Prairies,Current,0
C101266,65,71593,6027,5.54,674,6.2,73.8,3,A,debt_consolidation,RENT,Ontario,Current,0
C101267,35,143999,14196,16.29,583,27.8,45.8,13,G,home_improvement,RENT,Ontario,Current,0
C101268,46,44322,26032,10.03,781,11.4,47.0,8,C,debt_consolidation,RENT,West,Current,0
C101269,34,89968,8652,8.92,610,24.4,34.2,11,C,credit_card,RENT,Ontario,Charged Off,1
C101270,64,101023,2897,19.04,528,21.6,74.3,3,G,medical,MORTGAGE,Ontario,Current,0
C101271,47,82215,18226,6.93,630,23.9,53.4,0,B,debt_consolidation,MORTGAGE,Atlantic,Current,0
C101272,64,38853,27595,8.32,797,8.6,45.0,0,B,credit_card,MORTGAGE,Atlantic,Current,0
C101273,61,112814,18297,8.62,655,13.3,49.1,7,C,major_purchase,MORTGAGE,Ontario,Current,0
C101274,36,104109,15647,9.12,723,17.7,41.6,5,A,home_improvement,RENT,West,Current,0
C101275,42,78418,4991,8.6,680,24.7,34.0,12,B,small_business,RENT,Prairies,Current,0
C101276,47,65641,21166,7.83,650,28.2,66.4,12,B,small_business,RENT,Atlantic,Current,0
C101277,32,66287,22629,5.65,711,15.3,73.9,4,A,credit_card,RENT,Ontario,Current,0
C101278,60,57790,5528,13.34,771,33.9,32.1,6,E,credit_card,MORTGAGE,Ontario,Current,0
C101279,47,79886,25942,9.09,757,16.0,53.2,6,C,home_improvement,RENT,Atlantic,Current,0
C101280,30,60719,23360,7.05,655,24.2,59.5,10,B,home_improvement,MORTGAGE,Atlantic,Current,0
C101281,43,40870,25926,12.01,716,11.4,46.8,10,C,home_improvement,RENT,Ontario,Current,0
C101282,59,37352,22085,9.34,634,20.9,26.0,10,C,credit_card,RENT,Atlantic,Current,0
C101283,40,42684,22576,9.44,560,3.1,36.2,0,D,major_purchase,RENT,West,Current,0
C101284,54,66168,21645,14.6,670,14.6,36.4,5,F,debt_consolidation,MORTGAGE,Ontario,Current,0
C101285,67,59152,24079,17.11,678,25.8,11.3,15,F,debt_consolidation,MORTGAGE,Atlantic,Current,0
C101286,36,65967,5269,7.7,760,7.3,68.3,5,B,debt_consolidation,MORTGAGE,West,Current,0
C101287,67,75009,7493,7.84,676,19.5,56.6,2,B,debt_consolidation,RENT,West,Current,0
C101288,40,45148,12848,11.4,671,24.3,49.9,3,C,home_improvement,MORTGAGE,Ontario,Current,0
C101289,47,115792,17091,9.07,721,14.5,6.8,0,C,debt_consolidation,MORTGAGE,Ontario,Current,0
C101290,57,53079,20717,10.76,702,11.2,15.0,12,C,home_improvement,RENT,West,Current,0
C101291,24,49264,20273,11.2,636,16.2,53.3,0,D,credit_card,RENT,Prairies,Current,0
C101292,53,74390,25820,10.69,591,11.2,92.6,9,C,debt_consolidation,RENT,Prairies,Late (31-120 days),1
C101293,47,26201,26039,7.53,708,15.8,34.8,6,B,debt_consolidation,RENT,Prairies,Late (31-120 days),1
C101294,51,41951,11893,7.71,761,17.2,58.5,1,B,credit_card,OWN,Atlantic,Current,0
C101295,65,93105,19670,8.98,636,14.4,44.7,14,B,small_business,RENT,Ontario,Current,0
C101296,43,27396,12065,6.9,759,26.7,44.1,11,A,credit_card,MORTGAGE,Ontario,Current,0
C101297,64,99003,16682,5.8,742,10.0,66.4,13,A,debt_consolidation,MORTGAGE,West,Current,0
C101298,47,118186,20253,11.43,699,29.2,41.9,14,D,debt_consolidation,RENT,Prairies,Current,0
C101299,31,50703,2000,9.92,750,9.2,31.4,14,B,debt_consolidation,MORTGAGE,Prairies,Current,0
C101300,51,68276,34879,8.71,664,17.0,76.5,11,B,debt_consolidation,RENT,Atlantic,Current,0
C101301,29,99071,21965,9.53,591,26.3,57.9,8,C,vacation,MORTGAGE,Atlantic,Current,0
C101302,63,48530,13830,11.22,629,27.4,73.6,11,D,debt_consolidation,RENT,Prairies,Current,0
C101303,28,88477,31492,9.23,751,13.6,31.4,7,B,debt_consolidation,RENT,Atlantic,Current,0
C101304,44,44266,15568,14.14,606,24.9,81.2,2,E,major_purchase,RENT,West,Current,0
C101305,59,48295,18928,15.8,576,25.4,63.3,6,F,home_improvement,MORTGAGE,Prairies,Charged Off,1
C101306,21,41785,14590,10.14,580,14.2,65.8,7,C,credit_card,MORTGAGE,Ontario,Current,0
C101307,44,69856,29564,12.41,754,23.8,45.9,0,D,home_improvement,MORTGAGE,Prairies,Current,0
C101308,44,100819,17265,5.93,769,28.0,33.2,13,A,medical,RENT,Atlantic,Current,0
C101309,36,55113,19046,17.44,656,25.8,51.6,14,F,debt_consolidation,OTHER,West,Current,0
C101310,52,33791,26426,9.51,755,20.5,35.5,6,B,debt_consolidation,RENT,Ontario,Current,0
C101311,36,36783,22096,16.64,646,27.2,69.8,7,F,major_purchase,MORTGAGE,West,Current,0
C101312,38,71508,17620,11.65,667,7.8,47.1,13,C,small_business,MORTGAGE,West,Current,0
C101313,33,137290,25773,6.01,715,18.2,19.8,7,A,vacation,MORTGAGE,Prairies,Current,0
C101314,50,71480,35769,6.83,700,7.9,17.8,11,A,debt_consolidation,RENT,Atlantic,Current,0
C101315,62,50307,20222,13.21,803,15.4,8.3,8,D,medical,MORTGAGE,Ontario,Current,0
C101316,29,84523,18817,11.22,711,33.1,58.2,4,C,debt_consolidation,MORTGAGE,Ontario,Current,0
C101317,40,53757,19194,7.1,698,13.2,27.4,12,A,home_improvement,RENT,West,Current,0
C101318,31,50502,27173,12.76,684,14.3,54.7,3,D,major_purchase,MORTGAGE,West,Current,0
C101319,32,38898,13806,16.35,580,29.1,60.5,3,E,debt_consolidation,RENT,West,Current,0
C101320,66,112849,16052,9.35,763,11.4,41.6,11,C,debt_consolidation,MORTGAGE,Ontario,Current,0
C101321,54,25000,7238,9.81,644,14.9,60.6,11,C,credit_card,MORTGAGE,West,Current,0
C101322,65,85737,9713,5.74,752,23.7,46.5,15,A,major_purchase,MORTGAGE,Prairies,Current,0
C101323,50,48597,14375,13.56,695,21.3,1.0,11,E,debt_consolidation,MORTGAGE,Ontario,Current,0
C101324,52,49779,17608,5.61,723,5.6,40.3,0,B,major_purchase,RENT,Ontario,Current,0
C101325,54,128225,30384,17.65,619,26.3,62.4,13,F,debt_consolidation,MORTGAGE,Prairies,Charged Off,1
C101326,51,43419,21752,6.77,703,13.7,77.3,6,B,credit_card,RENT,West,Current,0
C101327,59,44089,11615,10.2,677,28.8,80.3,0,C,debt_consolidation,MORTGAGE,Prairies,Current,0
C101328,36,56462,12904,6.29,670,12.3,26.0,9,B,medical,MORTGAGE,Ontario,Current,0
C101329,25,72130,27623,6.74,699,22.4,41.8,2,A,debt_consolidation,MORTGAGE,West,Current,0
C101330,43,49078,25886,13.06,717,33.4,18.4,6,E,credit_card,RENT,Ontario,Current,0
C101331,21,29489,18197,8.64,674,12.0,77.5,7,C,debt_consolidation,RENT,West,Current,0
C101332,23,40556,14902,10.23,637,16.6,71.5,1,C,medical,MORTGAGE,Atlantic,Current,0
C101333,23,106575,25875,17.16,564,26.7,65.6,13,G,small_business,RENT,Atlantic,Current,0
C101334,24,61923,11047,17.31,653,18.0,54.9,8,G,debt_consolidation,RENT,West,Current,0
C101335,54,73349,20744,14.21,673,22.9,75.1,15,E,debt_consolidation,RENT,Ontario,Current,0
C101336,49,53229,33909,8.96,733,14.9,67.1,7,B,credit_card,MORTGAGE,Prairies,Current,0
C101337,64,44499,19437,9.02,666,16.3,71.7,9,C,credit_card,RENT,Ontario,Current,0
C101338,34,127377,12571,14.81,646,22.8,60.7,12,F,major_purchase,MORTGAGE,Ontario,Current,0
C101339,36,55012,20873,8.03,667,17.0,44.5,3,B,credit_card,OWN,Ontario,Current,0
C101340,44,49045,14710,6.65,710,16.1,61.0,14,A,credit_card,MORTGAGE,West,Current,0
C101341,57,98053,8241,15.76,689,16.8,63.6,2,E,home_improvement,RENT,West,Current,0
C101342,64,43258,22907,8.71,728,14.1,42.2,15,C,credit_card,RENT,Ontario,Current,0
C101343,55,45815,25825,9.62,626,17.2,47.8,10,C,debt_consolidation,RENT,Ontario,Current,0
C101344,44,60151,15824,19.41,545,23.7,81.3,8,G,debt_consolidation,MORTGAGE,Ontario,Charged Off,1
