order_id,order_date,product_category,sub_category,product_name,region,customer_segment,sales,profit,quantity,discount
O400274,2023-03-25,Office Supplies,Paper,Paper Standard,West,Home Office,803.94,181.26,4,0.0
O400275,2024-05-26,Office Supplies,Storage,Storage Max,Central,Corporate,576.75,134.25,5,0.05
O400276,2023-08-28,Furniture,Chairs,Chairs Pro,West,Consumer,1068.07,138.98,3,0.0
O400277,2023-09-27,Office Supplies,Storage,Storage Lite,Central,Home Office,377.94,75.24,5,0.1
O400278,2024-08-25,Office Supplies,Appliances,Appliances Max,West,Consumer,168.51,30.64,1,0.05
O400279,2024-02-19,Office Supplies,Paper,Paper Pro,Central,Corporate,785.68,91.72,6,0.2
O400280,2023-03-03,Furniture,Chairs,Chairs Max,Central,Consumer,1139.62,77.25,4,0.1
O400281,2024-02-25,Office Supplies,Paper,Paper Max,West,Home Office,657.01,101.31,6,0.15
O400282,2024-06-12,Office Supplies,Storage,Storage Lite,Central,Home Office,376.11,62.45,3,0.05
O400283,2024-04-30,Office Supplies,Storage,Storage Pro,West,Consumer,316.52,63.19,3,0.15
O400284,2024-11-25,Furniture,Bookcases,Bookcases Lite,West,Consumer,629.91,73.16,2,0.15
O400285,2024-04-20,Technology,Machines,Machines Max,Atlantic,Corporate,1663.75,5.74,5,0.3
O400286,2024-10-11,Furniture,Furnishings,Furnishings Standard,Atlantic,Consumer,1832.76,21.2,7,0.1
O400287,2024-02-20,Office Supplies,Paper,Paper Max,Central,Consumer,283.68,14.96,5,0.2
O400288,2024-05-24,Office Supplies,Appliances,Appliances Standard,Atlantic,Corporate,666.04,93.41,7,0.2
O400289,2023-05-05,Furniture,Tables,Tables Lite,West,Consumer,313.12,15.47,1,0.2
O400290,2025-03-04,Office Supplies,Binders,Binders Plus,East,Home Office,800.45,152.45,6,0.1
O400291,2023-01-22,Technology,Copiers,Copiers Max,Atlantic,Corporate,612.92,125.5,1,0.0
O400292,2025-02-13,Office Supplies,Appliances,Appliances Lite,Atlantic,Consumer,646.44,91.52,4,0.1
O400293,2024-04-05,Office Supplies,Paper,Paper Plus,East,Consumer,478.3,9.8,4,0.2
O400294,2023-09-27,Office Supplies,Storage,Storage Standard,East,Home Office,358.04,16.16,4,0.3
O400295,2023-12-05,Furniture,Bookcases,Bookcases Max,Central,Consumer,972.36,51.24,4,0.3
O400296,2023-03-03,Office Supplies,Appliances,Appliances Lite,West,Home Office,546.5,113.8,6,0.05
O400297,2023-11-25,Technology,Phones,Phones Plus,Central,Consumer,2284.35,288.35,5,0.15
O400298,2023-02-26,Furniture,Chairs,Chairs Pro,West,Consumer,408.26,47.05,1,0.1
O400299,2023-12-11,Office Supplies,Paper,Paper Standard,East,Consumer,835.12,86.01,6,0.15
O400300,2023-04-20,Technology,Phones,Phones Max,West,Consumer,1430.09,237.64,3,0.05
O400301,2023-04-01,Furniture,Furnishings,Furnishings Plus,Central,Consumer,1348.47,162.64,5,0.05
O400302,2024-07-23,Furniture,Bookcases,Bookcases Lite,Atlantic,Consumer,1804.66,87.3,7,0.05
O400303,2023-05-24,Office Supplies,Storage,Storage Standard,East,Consumer,215.25,45.89,2,0.05
O400304,2023-09-26,Office Supplies,Storage,Storage Standard,Atlantic,Consumer,424.33,110.23,5,0.05
O400305,2024-06-13,Technology,Accessories,Accessories Max,East,Consumer,2071.7,227.81,5,0.1
O400306,2024-02-08,Office Supplies,Binders,Binders Standard,West,Consumer,10.19,1.36,4,0.0
O400307,2024-02-16,Furniture,Furnishings,Furnishings Pro,Atlantic,Consumer,452.77,35.6,2,0.1
O400308,2023-12-20,Office Supplies,Paper,Paper Standard,West,Consumer,737.17,137.98,6,0.0
O400309,2024-05-02,Technology,Accessories,Accessories Plus,West,Home Office,4726.46,893.56,6,0.0
O400310,2024-06-06,Technology,Accessories,Accessories Lite,Central,Consumer,2944.55,406.03,7,0.0
O400311,2023-04-14,Furniture,Tables,Tables Pro,West,Consumer,943.44,116.09,3,0.0
O400312,2025-02-09,Technology,Machines,Machines Pro,Atlantic,Home Office,252.85,42.06,1,0.15
O400313,2024-10-13,Office Supplies,Binders,Binders Plus,East,Corporate,1143.71,164.25,7,0.15
O400314,2023-12-06,Technology,Phones,Phones Pro,West,Consumer,1351.94,64.27,5,0.1
O400315,2023-10-26,Office Supplies,Binders,Binders Plus,East,Home Office,174.57,28.59,1,0.15
O400316,2024-08-03,Office Supplies,Storage,Storage Plus,West,Home Office,480.18,82.11,6,0.1
O400317,2024-05-05,Office Supplies,Binders,Binders Max,Central,Corporate,678.08,105.55,5,0.15
O400318,2024-10-04,Office Supplies,Appliances,Appliances Pro,West,Corporate,635.14,138.88,6,0.1
O400319,2024-01-08,Office Supplies,Storage,Storage Max,Atlantic,Corporate,385.52,74.69,4,0.0
O400320,2023-12-19,Office Supplies,Storage,Storage Pro,West,Home Office,519.69,54.88,4,0.2
O400321,2024-01-10,Office Supplies,Paper,Paper Standard,West,Consumer,167.01,23.97,1,0.05
O400322,2023-08-25,Furniture,Tables,Tables Pro,Central,Corporate,927.58,27.52,4,0.2
O400323,2024-09-14,Office Supplies,Appliances,Appliances Pro,East,Consumer,380.75,48.87,4,0.2
O400324,2024-09-29,Office Supplies,Appliances,Appliances Lite,East,Corporate,682.76,124.27,7,0.05
O400325,2023-03-30,Furniture,Chairs,Chairs Standard,East,Home Office,534.9,30.68,2,0.2
O400326,2023-03-16,Furniture,Tables,Tables Plus,West,Consumer,191.23,13.04,1,0.0
O400327,2023-03-01,Technology,Phones,Phones Lite,East,Consumer,65.0,8.86,3,0.1
O400328,2023-09-21,Office Supplies,Paper,Paper Lite,Atlantic,Corporate,70.47,12.34,2,0.15
O400329,2023-03-22,Office Supplies,Storage,Storage Pro,West,Corporate,354.29,32.91,4,0.2
O400330,2024-03-31,Technology,Phones,Phones Pro,Central,Corporate,1247.95,107.73,5,0.05
O400331,2025-03-07,Technology,Phones,Phones Standard,East,Home Office,1208.14,115.05,3,0.0
O400332,2024-07-17,Office Supplies,Paper,Paper Max,Atlantic,Consumer,295.43,67.29,3,0.0
O400333,2025-01-11,Technology,Copiers,Copiers Standard,West,Corporate,901.07,215.99,3,0.05
O400334,2023-04-29,Office Supplies,Storage,Storage Plus,West,Corporate,616.78,101.47,7,0.05
O400335,2024-07-14,Furniture,Chairs,Chairs Plus,East,Consumer,1182.58,139.03,3,0.05
O400336,2024-08-05,Furniture,Bookcases,Bookcases Lite,Central,Consumer,1811.85,-92.89,6,0.1
O400337,2023-12-25,Technology,Phones,Phones Pro,West,Corporate,585.04,86.97,1,0.1
O400338,2024-08-19,Technology,Accessories,Accessories Standard,Central,Corporate,435.18,54.65,1,0.0
O400339,2023-03-10,Furniture,Bookcases,Bookcases Max,East,Corporate,308.31,30.93,3,0.0
O400340,2024-05-07,Furniture,Chairs,Chairs Plus,Atlantic,Consumer,629.59,15.07,4,0.2
O400341,2024-10-18,Office Supplies,Storage,Storage Plus,Atlantic,Corporate,318.33,19.72,3,0.15
O400342,2023-11-11,Office Supplies,Binders,Binders Pro,Central,Consumer,247.31,87.12,2,0.05
O400343,2023-06-01,Office Supplies,Binders,Binders Max,Central,Consumer,429.25,59.98,5,0.1
O400344,2023-01-09,Furniture,Bookcases,Bookcases Lite,Central,Corporate,447.32,67.25,2,0.0
O400345,2023-08-07,Furniture,Tables,Tables Pro,Central,Corporate,976.14,189.99,4,0.0
O400346,2024-10-18,Technology,Accessories,Accessories Pro,West,Corporate,338.95,40.56,1,0.15
O400347,2024-11-03,Office Supplies,Paper,Paper Pro,Central,Consumer,235.88,37.41,2,0.0
O400348,2024-05-08,Furniture,Bookcases,Bookcases Max,East,Corporate,1336.16,167.2,7,0.0
O400349,2023-07-25,Office Supplies,Binders,Binders Standard,Central,Home Office,586.54,45.82,5,0.1
O400350,2023-07-27,Office Supplies,Binders,Binders Max,East,Consumer,311.89,32.27,3,0.2
O400351,2024-11-06,Technology,Machines,Machines Pro,Central,Corporate,383.65,91.63,1,0.05
O400352,2024-04-11,Furniture,Tables,Tables Max,East,Home Office,1269.15,-0.71,6,0.1
O400353,2024-09-20,Office Supplies,Storage,Storage Pro,East,Consumer,355.69,28.03,3,0.2
O400354,2023-10-24,Office Supplies,Binders,Binders Lite,East,Corporate,561.89,119.5,4,0.2
O400355,2024-10-31,Furniture,Chairs,Chairs Standard,Central,Corporate,1241.49,107.13,5,0.05
O400356,2024-01-12,Office Supplies,Appliances,Appliances Plus,West,Consumer,88.92,13.37,1,0.05
O400357,2024-06-23,Technology,Accessories,Accessories Max,Atlantic,Home Office,2198.2,328.54,5,0.1
O400358,2024-11-12,Office Supplies,Paper,Paper Plus,Central,Consumer,396.68,38.3,7,0.2
O400359,2023-10-09,Furniture,Chairs,Chairs Lite,Atlantic,Consumer,291.54,-26.47,2,0.15
O400360,2024-09-22,Office Supplies,Paper,Paper Standard,Atlantic,Consumer,454.47,0.9,7,0.3
O400361,2024-06-06,Furniture,Chairs,Chairs Lite,East,Home Office,927.66,160.35,3,0.1
O400362,2024-02-02,Office Supplies,Appliances,Appliances Lite,Atlantic,Consumer,83.02,19.63,1,0.0
O400363,2024-10-25,Office Supplies,Appliances,Appliances Standard,East,Corporate,453.01,121.49,4,0.05
O400364,2023-12-18,Technology,Phones,Phones Plus,West,Consumer,199.4,5.69,2,0.2
O400365,2024-08-22,Furniture,Chairs,Chairs Plus,West,Consumer,1130.77,132.58,3,0.0
O400366,2023-03-03,Technology,Copiers,Copiers Pro,West,Corporate,1137.14,138.23,2,0.1
O400367,2024-11-20,Office Supplies,Appliances,Appliances Plus,West,Consumer,388.48,65.12,5,0.05
O400368,2025-02-10,Office Supplies,Paper,Paper Max,East,Consumer,395.16,81.21,3,0.05
O400369,2025-02-25,Furniture,Furnishings,Furnishings Plus,Atlantic,Consumer,1552.1,22.14,6,0.1
O400370,2024-11-06,Furniture,Chairs,Chairs Max,West,Consumer,610.89,94.98,2,0.05
O400371,2024-07-06,Office Supplies,Storage,Storage Plus,Atlantic,Consumer,87.74,12.58,1,0.2
O400372,2024-08-15,Office Supplies,Appliances,Appliances Plus,Central,Corporate,305.67,56.94,3,0.05
O400373,2025-01-12,Furniture,Tables,Tables Plus,Atlantic,Consumer,1119.98,57.86,6,0.15
O400374,2024-08-07,Office Supplies,Storage,Storage Lite,Central,Consumer,518.7,106.27,7,0.0
O400375,2023-08-06,Technology,Accessories,Accessories Max,Atlantic,Consumer,3867.71,266.19,7,0.05
O400376,2023-05-08,Furniture,Furnishings,Furnishings Lite,West,Home Office,127.82,9.01,1,0.0
O400377,2025-02-17,Office Supplies,Appliances,Appliances Standard,East,Corporate,834.51,176.08,7,0.0
O400378,2023-04-22,Office Supplies,Appliances,Appliances Standard,East,Home Office,316.73,48.26,3,0.1
O400379,2024-12-29,Technology,Machines,Machines Plus,West,Corporate,392.45,73.54,1,0.05
O400380,2025-01-18,Furniture,Chairs,Chairs Plus,East,Corporate,764.28,113.13,2,0.0
O400381,2023-02-02,Furniture,Bookcases,Bookcases Max,East,Consumer,1510.74,-12.07,7,0.2
O400382,2024-10-07,Technology,Copiers,Copiers Standard,Atlantic,Corporate,2321.96,190.75,5,0.1
O400383,2024-04-17,Office Supplies,Binders,Binders Lite,West,Consumer,284.77,30.68,2,0.3
O400384,2023-11-08,Technology,Machines,Machines Standard,Atlantic,Corporate,2027.89,232.12,6,0.15
O400385,2024-02-07,Furniture,Chairs,Chairs Plus,West,Home Office,241.73,9.41,3,0.1
O400386,2023-12-09,Office Supplies,Paper,Paper Max,Central,Corporate,108.31,14.94,1,0.05
O400387,2024-10-14,Technology,Phones,Phones Plus,East,Consumer,807.68,-3.06,3,0.3
O400388,2023-11-26,Furniture,Furnishings,Furnishings Lite,Atlantic,Corporate,2015.63,230.99,6,0.05
O400389,2023-04-12,Office Supplies,Binders,Binders Standard,Central,Corporate,97.87,24.89,3,0.1
O400390,2023-11-14,Furniture,Bookcases,Bookcases Standard,West,Consumer,655.9,55.36,2,0.05
O400391,2024-02-27,Furniture,Bookcases,Bookcases Plus,Atlantic,Consumer,753.18,40.18,3,0.05
O400392,2023-12-27,Furniture,Chairs,Chairs Pro,West,Corporate,1906.06,243.71,6,0.2
O400393,2024-02-06,Office Supplies,Appliances,Appliances Plus,Atlantic,Consumer,196.45,39.57,2,0.0
O400394,2025-02-28,Office Supplies,Binders,Binders Plus,West,Consumer,625.82,112.83,4,0.0
O400395,2023-11-13,Technology,Copiers,Copiers Standard,West,Home Office,841.17,71.19,5,0.15
O400396,2024-10-16,Furniture,Chairs,Chairs Standard,West,Home Office,249.54,-0.71,1,0.2
O400397,2025-03-04,Office Supplies,Storage,Storage Standard,Central,Consumer,316.73,58.13,5,0.2
O400398,2024-10-26,Furniture,Chairs,Chairs Lite,Central,Home Office,1388.01,-19.0,6,0.1
O400399,2024-03-07,Technology,Copiers,Copiers Lite,Central,Home Office,3894.3,719.38,5,0.05
O400400,2025-03-02,Office Supplies,Storage,Storage Lite,West,Corporate,144.21,24.44,2,0.1
O400401,2023-11-27,Furniture,Bookcases,Bookcases Plus,East,Corporate,1078.29,99.38,4,0.0
O400402,2023-08-12,Office Supplies,Appliances,Appliances Plus,East,Home Office,503.74,102.36,7,0.0
O400403,2024-11-16,Technology,Accessories,Accessories Lite,East,Corporate,599.79,40.47,2,0.2
O400404,2025-01-05,Technology,Machines,Machines Lite,East,Consumer,636.73,53.74,2,0.2
O400405,2023-04-22,Office Supplies,Appliances,Appliances Plus,East,Consumer,445.74,88.0,5,0.0
O400406,2023-09-13,Office Supplies,Paper,Paper Plus,East,Consumer,530.69,101.75,3,0.05
O400407,2023-08-19,Furniture,Tables,Tables Pro,Central,Consumer,1523.68,-104.93,5,0.3
O400408,2024-10-17,Office Supplies,Storage,Storage Standard,West,Consumer,381.11,115.89,5,0.05
O400409,2023-08-12,Office Supplies,Appliances,Appliances Plus,Atlantic,Consumer,146.59,35.98,1,0.05
O400410,2024-06-14,Technology,Phones,Phones Standard,Central,Consumer,2096.56,428.6,6,0.0
O400411,2025-01-16,Office Supplies,Binders,Binders Pro,Central,Consumer,454.65,78.57,7,0.05
O400412,2024-12-28,Office Supplies,Binders,Binders Lite,Central,Home Office,85.36,20.15,1,0.05
O400413,2024-12-05,Furniture,Bookcases,Bookcases Lite,East,Consumer,738.34,44.27,5,0.15
O400414,2024-02-28,Office Supplies,Paper,Paper Standard,Atlantic,Corporate,454.66,91.37,3,0.05
O400415,2024-04-30,Office Supplies,Storage,Storage Plus,East,Corporate,395.16,66.52,5,0.05
O400416,2024-08-03,Furniture,Tables,Tables Pro,East,Home Office,2136.37,232.29,5,0.05
O400417,2023-09-13,Technology,Accessories,Accessories Pro,Central,Consumer,1674.69,400.55,4,0.05
O400418,2024-02-05,Office Supplies,Appliances,Appliances Lite,Atlantic,Consumer,103.05,23.09,1,0.0
O400419,2024-01-10,Furniture,Tables,Tables Max,East,Corporate,1149.85,65.33,5,0.1
O400420,2024-10-02,Technology,Accessories,Accessories Pro,Atlantic,Corporate,3218.78,514.88,5,0.05
O400421,2024-04-01,Office Supplies,Binders,Binders Plus,Central,Corporate,602.16,133.79,5,0.0
O400422,2023-12-23,Office Supplies,Paper,Paper Lite,East,Consumer,158.11,14.65,2,0.2
O400423,2024-03-08,Technology,Machines,Machines Max,Atlantic,Consumer,3109.1,366.69,6,0.05
O400424,2023-05-18,Technology,Phones,Phones Pro,East,Consumer,860.33,124.46,2,0.15
O400425,2023-07-24,Office Supplies,Paper,Paper Lite,Atlantic,Corporate,125.6,22.64,2,0.2
O400426,2024-10-02,Office Supplies,Paper,Paper Max,Central,Consumer,360.66,120.2,3,0.0
O400427,2023-04-15,Furniture,Tables,Tables Plus,West,Consumer,227.51,32.51,2,0.0
O400428,2024-06-30,Technology,Machines,Machines Plus,Atlantic,Corporate,1245.25,231.41,3,0.0
O400429,2024-12-27,Furniture,Furnishings,Furnishings Plus,West,Consumer,550.55,35.83,2,0.2
O400430,2024-06-30,Furniture,Tables,Tables Pro,Central,Consumer,322.73,7.94,1,0.1
O400431,2024-05-27,Furniture,Bookcases,Bookcases Standard,Central,Consumer,1340.36,170.4,7,0.05
O400432,2024-07-27,Office Supplies,Appliances,Appliances Lite,Central,Home Office,444.9,120.99,5,0.0
O400433,2023-04-27,Technology,Machines,Machines Lite,Atlantic,Corporate,1369.1,316.55,3,0.0
O400434,2023-04-20,Office Supplies,Storage,Storage Lite,Central,Consumer,465.8,118.02,3,0.1
O400435,2025-03-02,Office Supplies,Binders,Binders Lite,East,Consumer,315.86,36.35,3,0.15
O400436,2023-12-08,Office Supplies,Paper,Paper Plus,Central,Home Office,550.39,93.78,6,0.05
O400437,2023-11-26,Furniture,Tables,Tables Lite,Central,Consumer,789.01,66.47,2,0.05
O400438,2023-05-07,Office Supplies,Storage,Storage Lite,East,Consumer,106.61,9.51,1,0.15
O400439,2024-08-09,Furniture,Chairs,Chairs Max,West,Home Office,1054.06,49.46,4,0.2
O400440,2023-01-28,Furniture,Chairs,Chairs Lite,East,Corporate,753.45,97.01,2,0.05
O400441,2023-05-22,Office Supplies,Appliances,Appliances Standard,Atlantic,Home Office,689.93,119.41,7,0.15
O400442,2023-06-29,Office Supplies,Binders,Binders Max,Central,Corporate,193.91,24.72,3,0.2
O400443,2025-01-16,Office Supplies,Appliances,Appliances Max,Atlantic,Corporate,539.16,132.25,5,0.05
O400444,2025-01-30,Technology,Machines,Machines Pro,East,Corporate,1750.45,365.42,3,0.0
O400445,2023-03-05,Office Supplies,Appliances,Appliances Max,Atlantic,Consumer,379.04,62.49,2,0.05
O400446,2023-04-22,Technology,Accessories,Accessories Standard,Central,Home Office,722.54,23.48,3,0.0
O400447,2025-02-03,Office Supplies,Storage,Storage Plus,East,Corporate,1132.59,230.43,6,0.0
O400448,2024-05-22,Furniture,Bookcases,Bookcases Plus,East,Consumer,229.66,10.78,1,0.15
O400449,2024-08-04,Office Supplies,Binders,Binders Max,Atlantic,Consumer,676.81,82.82,7,0.2
O400450,2024-03-30,Office Supplies,Paper,Paper Lite,Atlantic,Consumer,172.26,27.74,1,0.1
O400451,2023-07-01,Technology,Accessories,Accessories Max,East,Consumer,1439.09,76.5,5,0.2
O400452,2024-08-07,Office Supplies,Paper,Paper Lite,Atlantic,Consumer,433.9,33.7,5,0.2
O400453,2023-05-25,Office Supplies,Storage,Storage Lite,Atlantic,Consumer,395.26,36.9,5,0.15
O400454,2023-01-24,Furniture,Tables,Tables Plus,West,Home Office,251.29,10.49,1,0.2
O400455,2024-10-31,Furniture,Chairs,Chairs Max,East,Corporate,1375.3,102.34,5,0.2
O400456,2023-10-31,Furniture,Chairs,Chairs Pro,Central,Consumer,235.45,13.52,1,0.0
O400457,2023-02-01,Technology,Copiers,Copiers Max,West,Consumer,2659.45,71.63,6,0.3
O400458,2023-12-14,Technology,Copiers,Copiers Standard,Central,Corporate,1302.6,90.45,6,0.3
O400459,2023-04-02,Office Supplies,Appliances,Appliances Lite,West,Corporate,986.53,207.72,7,0.0
O400460,2024-01-12,Technology,Phones,Phones Plus,East,Consumer,1144.54,189.77,3,0.1
O400461,2024-06-22,Furniture,Tables,Tables Plus,East,Home Office,2224.72,386.92,5,0.0
O400462,2023-09-28,Office Supplies,Paper,Paper Max,Central,Consumer,163.85,35.18,2,0.05
O400463,2023-03-03,Office Supplies,Storage,Storage Standard,West,Consumer,518.57,75.3,4,0.1
O400464,2024-12-13,Technology,Accessories,Accessories Lite,East,Consumer,4655.39,1144.08,6,0.0
O400465,2024-03-08,Office Supplies,Paper,Paper Lite,West,Home Office,107.01,16.76,2,0.1
O400466,2023-01-19,Technology,Machines,Machines Pro,West,Home Office,1553.11,181.14,6,0.1
O400467,2024-04-04,Office Supplies,Binders,Binders Max,Atlantic,Corporate,622.58,153.0,3,0.0
O400468,2025-01-09,Technology,Machines,Machines Max,West,Consumer,2381.65,214.17,7,0.15
O400469,2023-01-15,Technology,Accessories,Accessories Lite,West,Consumer,305.69,5.75,1,0.3
O400470,2024-09-21,Office Supplies,Binders,Binders Pro,West,Consumer,212.09,42.7,2,0.0
O400471,2023-10-29,Technology,Copiers,Copiers Plus,East,Consumer,3780.04,551.76,6,0.05
O400472,2024-07-20,Technology,Phones,Phones Pro,West,Home Office,365.6,69.41,2,0.0
O400473,2023-01-23,Technology,Copiers,Copiers Pro,East,Corporate,4212.91,342.78,7,0.0
O400474,2024-12-26,Furniture,Furnishings,Furnishings Plus,Central,Consumer,943.05,61.4,7,0.1
O400475,2025-02-12,Office Supplies,Paper,Paper Pro,West,Home Office,51.48,5.5,1,0.05
O400476,2024-03-15,Technology,Machines,Machines Plus,West,Consumer,1405.16,154.1,6,0.1
O400477,2023-06-22,Technology,Phones,Phones Plus,East,Consumer,1604.83,316.0,4,0.0
O400478,2023-05-01,Office Supplies,Paper,Paper Max,Atlantic,Consumer,458.99,59.04,6,0.15
O400479,2024-07-05,Technology,Phones,Phones Max,West,Home Office,1531.39,329.47,5,0.0
O400480,2024-09-26,Technology,Copiers,Copiers Plus,Central,Consumer,680.75,66.29,3,0.2
O400481,2024-06-23,Technology,Copiers,Copiers Standard,Atlantic,Consumer,271.88,12.83,1,0.05
O400482,2024-01-30,Office Supplies,Appliances,Appliances Lite,West,Consumer,242.46,67.86,3,0.0
O400483,2024-09-09,Furniture,Tables,Tables Pro,East,Home Office,1341.93,177.78,4,0.0
O400484,2024-08-12,Office Supplies,Appliances,Appliances Pro,Central,Consumer,335.85,47.54,4,0.1
O400485,2023-09-26,Office Supplies,Storage,Storage Max,Atlantic,Corporate,38.7,3.73,6,0.2
O400486,2024-09-13,Furniture,Bookcases,Bookcases Pro,West,Home Office,1652.15,-56.56,6,0.1
O400487,2023-05-28,Office Supplies,Binders,Binders Max,Central,Corporate,431.71,88.88,3,0.05
O400488,2024-10-18,Office Supplies,Appliances,Appliances Plus,Central,Consumer,184.09,32.69,2,0.15
O400489,2024-02-29,Office Supplies,Appliances,Appliances Plus,East,Consumer,335.23,62.35,5,0.0
O400490,2024-08-20,Office Supplies,Appliances,Appliances Standard,Central,Consumer,816.97,101.92,6,0.1
O400491,2024-07-09,Technology,Accessories,Accessories Standard,East,Corporate,1091.18,204.08,5,0.0
O400492,2023-03-18,Furniture,Bookcases,Bookcases Lite,Atlantic,Corporate,1100.61,87.76,5,0.2
O400493,2024-08-27,Office Supplies,Binders,Binders Max,East,Consumer,476.33,83.14,5,0.2
O400494,2024-09-19,Technology,Copiers,Copiers Pro,East,Consumer,1735.91,384.41,3,0.0
